"Date","Price","Open","High","Low","Vol.","Change %"
"May 27, 2014","36,818.38","36,818.38","36,818.38","36,818.38","-","-0.42%"
"May 26, 2014","36,973.75","36,973.75","36,973.75","36,973.75","-","3.61%"
"May 23, 2014","35,687.20","35,687.20","35,687.20","35,687.20","-","1.83%"
"May 22, 2014","35,045.07","35,045.07","35,045.07","35,045.07","-","-1.09%"
"May 21, 2014","35,431.83","35,431.83","35,431.83","35,431.83","-","1.07%"
"May 20, 2014","35,057.42","35,057.42","35,057.42","35,057.42","-","0.30%"
"May 19, 2014","34,951.80","34,951.80","34,951.80","34,951.80","-","-0.14%"
"May 16, 2014","35,001.20","35,001.20","35,001.20","35,001.20","-","1.12%"
"May 15, 2014","34,613.08","34,613.08","34,613.08","34,613.08","-","-3.61%"
"May 14, 2014","35,909.78","35,909.78","35,909.78","35,909.78","-","-0.34%"
"May 13, 2014","36,030.80","36,030.80","36,030.80","36,030.80","-","-1.11%"
"May 12, 2014","36,433.68","36,433.68","36,433.68","36,433.68","-","0.48%"
"May 09, 2014","36,258.13","36,258.13","36,258.13","36,258.13","-","-1.56%"
"May 08, 2014","36,833.67","36,833.67","36,833.67","36,833.67","-","2.30%"
"May 07, 2014","36,004.95","36,004.95","36,004.95","36,004.95","-","-1.31%"
"May 06, 2014","36,481.11","36,481.11","36,481.11","36,481.11","-","-0.55%"
"May 05, 2014","36,681.66","36,681.66","36,681.66","36,681.66","-","-0.65%"
"May 02, 2014","36,922.43","36,922.43","36,922.43","36,922.43","-","-0.01%"
"Apr 30, 2014","36,924.77","36,924.77","36,924.77","36,924.77","-","-0.88%"
"Apr 29, 2014","37,252.70","37,252.70","37,252.70","37,252.70","-","2.15%"
"Apr 28, 2014","36,467.84","36,467.84","36,467.84","36,467.84","-","0.34%"
"Apr 25, 2014","36,345.36","36,345.36","36,345.36","36,345.36","-","-1.73%"
"Apr 24, 2014","36,985.96","36,985.96","36,985.96","36,985.96","-","0.66%"
"Apr 23, 2014","36,742.33","36,742.33","36,742.33","36,742.33","-","-1.18%"
"Apr 22, 2014","37,182.36","37,182.36","37,182.36","37,182.36","-","1.59%"
"Apr 17, 2014","36,599.11","36,599.11","36,599.11","36,599.11","-","0.37%"
"Apr 16, 2014","36,465.70","36,465.70","36,465.70","36,465.70","-","3.44%"
"Apr 15, 2014","35,251.51","35,251.51","35,251.51","35,251.51","-","-2.33%"
"Apr 14, 2014","36,093.22","36,093.22","36,093.22","36,093.22","-","0.55%"
"Apr 11, 2014","35,897.19","35,897.19","35,897.19","35,897.19","-","-1.07%"
"Apr 10, 2014","36,287.16","36,287.16","36,287.16","36,287.16","-","-1.33%"
"Apr 09, 2014","36,774.74","36,774.74","36,774.74","36,774.74","-","0.23%"
"Apr 08, 2014","36,690.12","36,690.12","36,690.12","36,690.12","-","-1.46%"
"Apr 07, 2014","37,234.18","37,234.18","37,234.18","37,234.18","-","-0.84%"
"Apr 04, 2014","37,551.08","37,551.08","37,551.08","37,551.08","-","0.83%"
"Apr 03, 2014","37,240.51","37,240.51","37,240.51","37,240.51","-","1.38%"
"Apr 02, 2014","36,732.44","36,732.44","36,732.44","36,732.44","-","-1.02%"
"Apr 01, 2014","37,110.68","37,110.68","37,110.68","37,110.68","-","1.03%"
"Mar 31, 2014","36,732.24","36,732.24","36,732.24","36,732.24","-","0.90%"
"Mar 28, 2014","36,404.26","36,404.26","36,404.26","36,404.26","-","1.53%"
"Mar 27, 2014","35,855.04","35,855.04","35,855.04","35,855.04","-","0.31%"
"Mar 26, 2014","35,743.70","35,743.70","35,743.70","35,743.70","-","1.37%"
"Mar 25, 2014","35,261.11","35,261.11","35,261.11","35,261.11","-","0.95%"
"Mar 24, 2014","34,928.23","34,928.23","34,928.23","34,928.23","-","-1.63%"
"Mar 21, 2014","35,507.80","35,507.80","35,507.80","35,507.80","-","-0.58%"
"Mar 20, 2014","35,714.79","35,714.79","35,714.79","35,714.79","-","0.56%"
"Mar 19, 2014","35,515.85","35,515.85","35,515.85","35,515.85","-","-0.29%"
"Mar 18, 2014","35,619.20","35,619.20","35,619.20","35,619.20","-","0.86%"
"Mar 17, 2014","35,315.82","35,315.82","35,315.82","35,315.82","-","2.52%"
"Mar 14, 2014","34,448.49","34,448.49","34,448.49","34,448.49","-","-1.19%"
"Mar 13, 2014","34,863.73","34,863.73","34,863.73","34,863.73","-","-0.91%"
"Mar 12, 2014","35,184.80","35,184.80","35,184.80","35,184.80","-","-0.25%"
"Mar 11, 2014","35,273.63","35,273.63","35,273.63","35,273.63","-","0.39%"
"Mar 10, 2014","35,137.23","35,137.23","35,137.23","35,137.23","-","0.58%"
"Mar 07, 2014","34,935.50","34,935.50","34,935.50","34,935.50","-","-0.98%"
"Mar 06, 2014","35,280.62","35,280.62","35,280.62","35,280.62","-","0.39%"
"Mar 05, 2014","35,143.31","35,143.31","35,143.31","35,143.31","-","1.38%"
"Mar 04, 2014","34,666.15","34,666.15","34,666.15","34,666.15","-","3.62%"
"Mar 03, 2014","33,454.86","33,454.86","33,454.86","33,454.86","-","-3.34%"
"Feb 28, 2014","34,610.76","34,610.76","34,610.76","34,610.76","-","0.60%"
"Feb 27, 2014","34,405.18","34,405.18","34,405.18","34,405.18","-","-0.38%"
"Feb 26, 2014","34,535.74","34,535.74","34,535.74","34,535.74","-","-0.37%"
"Feb 25, 2014","34,662.85","34,662.85","34,662.85","34,662.85","-","-0.02%"
"Feb 24, 2014","34,670.18","34,670.18","34,670.18","34,670.18","-","0.42%"
"Feb 21, 2014","34,525.25","34,525.25","34,525.25","34,525.25","-","-0.30%"
"Feb 20, 2014","34,627.47","34,627.47","34,627.47","34,627.47","-","0.07%"
"Feb 19, 2014","34,603.80","34,603.80","34,603.80","34,603.80","-","-0.20%"
"Feb 18, 2014","34,671.92","34,671.92","34,671.92","34,671.92","-","0.09%"
"Feb 17, 2014","34,639.96","34,639.96","34,639.96","34,639.96","-","0.11%"
"Feb 14, 2014","34,600.70","34,600.70","34,600.70","34,600.70","-","1.62%"
"Feb 13, 2014","34,048.48","34,048.48","34,048.48","34,048.48","-","-0.17%"
"Feb 12, 2014","34,107.16","34,107.16","34,107.16","34,107.16","-","1.30%"
"Feb 11, 2014","33,671.07","33,671.07","33,671.07","33,671.07","-","1.04%"
"Feb 10, 2014","33,324.71","33,324.71","33,324.71","33,324.71","-","-0.05%"
